url,label
www.imc.org/pdi/vcaloverview.html,0
hellomississmithqq.com/80.exe?1,1
upload.hnteacher.net/tools/?app=com-d3&amp;us.battle.net/login/en/?ref=mvekfrxus.battle.net/d3/en/index,1
forums.denverbroncos.com/archive/index.php/t-84937.html,0
q.racapcq.in/ikb,0
corefire.com.au/,0
cduniverse.com/productinfo.asp?pid=1099124,0
guitarfish.tripod.com/,0
deslab.mit.edu/DesignLab/courses/13.016/visualization/second/,0
sunad.com/,0
en.wikipedia.org/wiki/Members_of_the_European_Parliament_1994%E2%80%931999,0
eurhythmics.com.ua/wp-includes/fonts/t69jdyd2r/hdkdushn.php,1
www.funduc.com/search_replace.htm,0
ukpromo.eu/wp-includes/images/smilies/Home/index.php,1
miranda.com/,0
members.smetc.com/gesa/,0
en.wikipedia.org/wiki/James_Ford,0
jxjy.gxufe.cn/css/?secure.runescape.com/m=weblogin/loginform.ws,1
www.nuhabbocredits.tk/,1
https.poypal.com.cgi.bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3fae8d1954646632.amandapinson.com/us/9ae5d5a5725b4b84966eeae2db232c7c/websrc.html?cmd=_login-run,1
ckceeeeldlkcdnff.online /,1
homemadesoup.org/,0
www.appleidresetting.com,1
universal-call.com/,0
jazbobsled.com/wp-content/themes/twentyfourteen/images/css/DOC/GoogleDrive-verfications,1
pembrokemeadowses.vbschools.com/facultystaff.htm,0
andrewpearle.com/dropbo/dropbo/box.com/,1
tools.ietf.org/html/rfc1555,0
footballcardgallery.com/college/Michigan/page/3/,0
wn.com/Rodrigue_et_Chim%C3%A8ne,0
bit.ly/SQiPkH,1
www.babinet.cz/avatars/19889/hires/dir/7b0998474a0c87208d5643b948f909f4/,1
radioreference.com/apps/audio/?ctid=2041,0
soaking.net/artists3.php,0
thefullwiki.org/USC_Trojans_football,0
Data/glp.uin,1
finance.yahoo.com/q?s=BBD-B.TO,0
staboiobo.tk/obo/,1
loghouserestoration.ca/zrz/hash/login.php,1
xudong.name/blog/wp-content/plugins/Bureau/information/ppdfgsdyfgusgfsutiyrt23873487egweyugg84oafogy87r6t4trgfayg7sddfuhsfe4546ufgsdgfshgfyw747rusufsyftw76r74w6rwgfsfgtserw7rgsdgsf77/pp/,1
www.createafreewebsite.net/phpmysql/phpmysql_introduction.html,0
drive.google.com/st/auth/host/0B9mMGpPYgiWpRmw3TmVialhEZzg/wp-content,1
'hack2105.w.interii.pl/community\%5B1\%5D(2).html',1
protex5579.atspace.co.uk/confirm_your_acct_FB/,1
musicroom.com/Song/126269/you-are-the-sunshine-of-my-life-wonder-stevie/,0
ztipptops.org/amVubnkuZ3VlbGRuZXJAdC1vbmxpbmUuZGU=/DEsdR/cgicud3njxls6p4qg7,1
dimacs.rutgers.edu/Workshops/Randomized,0
ben_schlitt.tripod.com/houstonwraith.htm,0
en.wikipedia.org/wiki/Don_Dunstan,0
worldzeropoint.blogspot.com/,0
encyclopedia2.thefreedictionary.com/In+Cold+Blood+(book),0
lessontutor.com/bf2.html,0
facebook.com/ifckc,0
indeed.com/cmp/Commission-Scolaire-Marguerite--bourgeoys,0
fandangotapasbistro.com/DHL.php?user=abuse@dongyaele.com,1
plantsroyal.org/css/papalore.rar,1
famouswhy.com/Weight/79_kg.html,0
saiitalianmarble.com/mmp/weswe/index.htm,1
kstatesports.cstv.com/sports/m-baskbl/spec-rel/111311aab.html?source=rss_teams_Kansas_State_Wildcats,0
www.agentsofgaming.com/#sfb,0
thombas.biz/xDcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&sdr01=VW5rbm93bi04NTY4NA=,1
unitydunedin.org/,0
juran.pl/487ygfh,1
cbc.ca/sports/indepth/expos/woes.html,0
northernum.com/filemanager/Make/,1
psychiatrybuster.blogspot.com/2007/06/famous-people-who-suffered-from.html,0
factasy.com/civil_war/book/export/html/56,0
backcountry.com/dansko-madigan-casual-clog-womens,0
loraincounty.com/government/feature.shtml?f=23765,0
www.discovertheborders.co.uk/places/101.html,0
magnoliafineleather.com/www.paypal.com.au/encripted/ssl218.site/login.html,1
cpbrandindia.com/https:/atendimento/chama.php?=SVQDTDY5XKCBTEOGWCKV2KCISVYI511WWRAP59U3S7DMK23HEMCF8PX1KWIPWJLTAVIF5DHXJVJ5XLLB9YQFOOG0KYYHHKASFT9K8QHQL1VJMGUVFKB40RDUQBB9WM2CG0WN1DDLE052PZX6K90TZMNQYZYULZ7294O0H3VWBZX2ZV8J4GC431T2ZRWLR4N17C0OE5KQ5IS4DZMGGZKI1DKZ6HLWK9WRK6FZAZQEIJHVI5CY5WH5035FJPB4X9VIEAHOA93SRKNAO19SWQW7T2LCQWGO5B7JMN8WW0ONUCXIC7B0X9FQ013ZXJN3VULHISDE332WFZFR6Q23ZGS9GV9EFWGAQ2R9U6MW8OTNN9ETYGVYWO7DKFRZB80302A47X1EMT2A2G41WYYSM677LX7W6FZFHAJN9J3UD45FJ8FG7E0SKFZ6D73JM2Y4CIRK2TEFWIUGQAXWP7P0MPF1VIJHKILW1CG36UH3DCJ,1
www.pagarecivoluz.com/,1
giftcardblogger.com/wp-json/oembed/1.0/embed?url=giftcardblogger.com/american-express-serve-card-review/2014/03/04/&amp;format=xml,1
www.118bm.com/images/?us.battle.net/login/en/?ref=vfkusxtus.battle.net/d3/en/index&amp;app=com-d3,1
www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=luxkjjwus.battle.net/d3/en/index&amp;app=com-d3,1
paypal.com.us.login.cgi-bin.reloge.webscr.objectjs.sys.conf13583585d80a13c0ddjvxhu8keajc5885885d80a13c0db1f9of8591.weightlo.weightloss1.weightlossoraclesoftware.com/wp-confirmed.php,1
9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cpt0IJ0g8lmYKhsLywTaaqOstg5Bfw5CqrgdXyDZj_UCyq-ZecXSnuI1qcQ85X-djLae0StoGhn-HuhtR2jU899KhcZPedImliIwJK30kjoVwHPwsIclh0FB4E_DCIT40XEsQnsooVLqIf8W2tNS4aBtwMAH_IiVVb2hqPCPBmfRRLjuI-x_pGxQJlbs3W4FT0q2KyYqI3fyoLznMLdwbEpXdsnAw==&amp;attredirects=1,1
bobneal.net/siro8,1
boobpedia.com/boobs/Template:1971_playmates,0
census-info.us/show/LAVALLEE/,0
www.sevkon.net/js/?app=3D3D3D3D3D3Dcom-d3&amp;us.battle.net/logi=,1
musictnt.blogspot.com/2010/06/kooks-discografia-cd-vinilos-eps-itunes.html,0
tes.co.uk/teaching-resource/Recap-of-clues-in-The-Speckled-Band-6013153/,0
northernleasing.bz/wp-content/uploads/2013/10/account/,1
people.famouswhy.com/russell_hornsby/,0
britannica.com/EBchecked/topic/220043/Wilhelm-Frick,0
www638.paypal.ca.94673.securessl-810.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=system_email_PP638,1
www.cours.polymtl.ca/roboop/,0
twitter.com/URvSxPSPMJjS,1
ctlinsagency.com/excel8/index.htm,1
sj460ui.ufh7.com/de/?YW5keWxpbW1lckBhb2wuY29t,1
artworkoffrankduncan.com/about.html,0
ilansorgula.com/h5io1/aoil/lokiJh1/da1ce0fa6edba4c24b4cc2bc05d7b559/,1
acgsi.org/genweb/cemeteries/waynecem.asp,0
en.wikipedia.org/wiki/Office_qu%C3%A9b%C3%A9cois_de_la_langue_fran%C3%A7aise,0
ssl.consistwa.com/,1
'hongtongsoft.com.cn/images/index.htm?    url:',1
okl.hohyzuketexppw.info/5yl2o5x830\nshock.turbomingming.com/hlydav2.html,1
www.sxtyzx.com/images/?secure.runescape.com/m=weblogin/loginform.ws?mod=www&ylanerlamp;ssl=0&dest,1
thepetexpress.co.uk/,0
kcroyalshistory.com/1996.htm,0
hotontheweb.net/incursion-ernest-hemingway-for-sale-baby-shoes/,0
krotzon.biz/aWJlbi1zY2hpa290YW56QHQtb25saW5lLmRl/DEsdR/cgi6qburzx9pvf5hmd,1
northeastvikings.org/,0
baseballheavy.com/2010_01_01_archive.html,0
www.draftingedge.com.au/,1
ssgmusic.com/category/festivals/sasquatch-2011-festivals/page/4/,0
houston.citysearch.com/profile/44673766/houston_tx/max_s_wine_dive.html,0
emporis.com/street/boulevard-de-maisonneuve-ouest-montreal-canada,0
mylife.com/kathy-baker,0
paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766423456789ghf67gfhbn.mindmineng.com/aa5359f37cb5370ffcfdcf85799302a2/,1
job.atspace.org/78yhuinFYs,1
kingsleywang.net/image/doc/80b90a9285157ede034a0db412596715,1
affiliatealmanac.com/systembanking/d49801f54f71dc3ae3492eb6d364bb77/,1
eagleeyebrands.com/,0
infroeh.addr.com/xy71scde/webscr_prim.php?aW5mcm9laC5hZGRyLmNvbQ==uhsdsusu5485757kUJHNN546221oPLKj988777AOP784MTM1MDA1NDk4Mg,1
na-motorsports.com/Tracks/CAN/QUE/GillesVilleneuve.html,0
kinoeye.org/04/04/woll04.php,0
nationalfootballpost.com/Whither-Revenue-Sharing.html,0
tubeporncity.com/free/tubes/aria/noir.html,0
pub-voiture.com/dcsjrjm,1
bsgmall.com/9589347445/745353769679/,1
montblancwallet.net/,0
youtube.com/watch?v=ikklbc3s6UY,0
saiitalianmarble.com/rz/weswe/login.php,1
top2toebeautysecrets.com/2083/,0
www.kedvezmenyek.info/~greenled/das/,1
leadcapital.net/ea7udmx,1
buildings.ku.edu/m.shtml,0
cinebasti.com/celebrity/Tod-Fennell/677,0
djfm.co.id/wp-includes/js/tinymce/plugins/image/Etisalat.htm,1
piccolaromapalace.com/wp-includes/certificates/dl/gdoc/login.html?cmd=_login&amp;session=7aacbf72197e839b2408486254a67e4b00a97287&amp;continue=a25e73d31ecdd217caf1f96ce4835b75,1
vacation-promos.com/ujakj/login.php,1
geotextile.ge/tmp/docss/Login.html,1
huffingtonpost.com/john-seed/dont-fear-these-oil-rigs_b_611904.html,0
r0g2k1o6kr.hikonefabebpps.info/6pykd0amva\nsalsomaggioreconvention.com/b/728x90.jpg?ref=coolin,1
bigbridge.org/BW-WONG.HTM,0
searchenginewatch.com/article/2065323/ODP-Testing-Public-Abuse-Report-System,0
triofloridashow.com/ap/amzon/amzon/8bd58ab8131926c8f342b405377aef36/index/web/login.php?action=billing_login=true&_session;669b891222107a14ab3a7cf4c7118a8d669b891222107a14ab3a7cf4c7118a8d,1
www.giovannigiannini.org/media/remax1/index.htm,1
olneyfurniture.com/09uk381/cgi-bin&dispatch=d72d187df41e10ea7d9fcdc7f5909255/webscr.html?cmd=_login-run,1
dickparksrep.com/lines.htm,0
scribd.com/doc/35375140/French-prints-of-the-eighteenth-century-1908,0
answers.com/topic/the-stone-roses-album,0
loot.co.za/index/html/index752.html?referer=www.clickfind.com.au,0
www.babinet.cz/avatars/19889/hires/dir/80e998188e4aaa2fdb150bd0e7b2e61b/,1
69.89.31.128/~muirptao/?page_id=553,0
yoto.co.za/settings/review-net/uploadnet/view-online/enquirynetwork.php,1
docs.google.com/spreadsheet/viewform?formkey=dFZKbnllLTB6b3dsVnNydWwwZ2VZdEE6MQ,1
hotel-sirius.com/dk/includes/setup/v/BBHMM%20GLOBAL/secure/others?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=?mailer@mykachingkaching.com&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4,1
articles.chicagotribune.com/2011-08-31/entertainment/chi-hershey-felder-leonard-bernstein-royal-george-20110831_1_hershey-felder-art-of-leonard-bernstein-maestro,0
indiepixfilms.com/film/3190,0
arielrebelunplugged.com/,0
pulse-entertainment.ca/blog/wp-content/950dd61c24e2f3109c78aa7db8a757e0/c775ea12c79ac49f0816c06d4f289bf8/,1
my-island-jamaica.com/who-was-sir-donald-sangster.html,0
ebay.com/sch/i.html?_nkw=joe+louis+autograph,0
pgsskateshop.com.br/document/index.php,1
rooakk.kz/vodafone/index.html,1
nikki-nya.livejournal.com/,0
calgaryherald.com/topics/topic_browse.html?startswith=S,0
pipl.com/directory/name/Rodell,0
guardian.co.uk/film/2009/aug/30/miranda-richardson-classic-interview,0
docstoc.com/docs/6106947/McGill_University,0
constructoravym.cl/includes/bin/0f84702806db869277f8f50ecffdf89c/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,1
freshbox.pl/przypomnienie_lss/WEFiles/Client/jQuery/Plugins/s1.exe,1
beckerstaxservice.org/wp-admin/user/wr/cd/,1
scotster.com/forums/scottish-jokes-humour/The-Highlanders-Descent-Drumlanrig.3545.html,0
www.tibia-premmium.yoyo.pl/,1
uk.linkedin.com/pub/watts-brian/16/290/769,0
91.239.25.167:6892,1
allthingsoakland.wordpress.com/,0
ah59.hikonefabebppd.com/l0p6silexl\nadf.ly/1market.php?p=ZwCiII64NMDWAO1mMhjTUOxiLNCTJZulIhjDoN3zOQTzUMzxMYDDQMs4IEmDZNsyYUXjNYolIRjWoOw0LcCDJOtjbJ2mJIp6bIGCUdiiOwjiAIsxIImi1OviYMm2lcsiZwVi9IvtcNyjII66IIki5YvjIJny0ei=,1
tvguide.com/celebrities/rick-james/198798,0
ppang.net/board/module/new/TkRVeU1UZzROekV4/,1
mangarush.com/manga/yoiko-no-sumu-machi/v-1/6/p-1,0
mail.tssda.org/~billionpl/wp-includes/images/smilies/latest/newauto/mailbox/mailbox/,1
politicalgraveyard.com/bio/driver-dryzga.html,0
youtube.com/watch?v=M4qjyd63pdY,0
bercertificates.com/~sinead/wp-includes/css/DBMECXSQv4SXzDmQbF/616e797468696/Secure_Area/en/,1
oursportscentral.com/services/releases/?id=4089006,0
youtube.com/watch?v=TcS3iKBpC0o,0
192.com/atoz/people/stubbs/kevin/,0
dceaordeoe.ru/apache_handler.php,1
teaser-trailer.com/john-carter-of-mars-movie/,0
www.evolucionaycrece.cl/paypal.com/error_login.htm,1
seindianabaptist.org/churches,0
netflix.com/RoleDisplay/Angelo_Tsarouchas/20037823,0
www.quuxuum.org/~joekor/index.html,0
quiverfullfamily.com/2011/03/21/book-review-voyage-with-the-vikings-the-imagination-station-1-by-marianne-hering-and-paul-mccusker/,0
121.130.15.62/www.paypal.com/websc-login.php,1
unitnews.net/,1
www.xenialopez.com/paypal-com/encripted/ssl218.site/login.html?cmd=_login-run&amp;dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e57a37fa003ebcceec6e3e9e646555f6f87a37fa003ebcceec6e3e9e646555f6f8,1
talltask.com/Eric-Gagne-height-15993.html,0
xboxlivecodegenerator.info/facebook/keybase/post.php,1
www.gondolin.org.uk/hchof/,0
en.wikipedia.org/wiki/List_of_Alpha_Sigma_Alpha_chapters,0
verifierbyviseurverifierbyviseur.com/verifier/etap1.html?u=xwww.visaeurope.fr/espace-client/mes-donnees-personnelles?rpsnv=11&amp;ct=,1
eicon-technology.software.informer.com/,0
imdb.com/name/nm0584335/,0
www.crestagroup.com/tsu3/index.html,1
cloud.blifoud.in/W0IYV14dB00BXVYUUh8AXVAHWUQGH1AP.html,1
maa.org/news/010208paulcohen.html,0
kohlesekdamodar.trucksbyswat.com/uebo7zj59v.php\n,1
fairtradecoffeetea.com/,0
us.keegy.com/post/interstate-880-oakland-closed-in-stolen-van-crash-police-standoff-2098/,0
www.ogoino.com/index.html,0
vodpod.com/watch/470059-good-night-sleep-tight,0
news.cnet.com/2100-1023-957422.html,0
www.bali-privatevillas.com/~be/paypal/_webscr1.php?cmd=_confirm&session=gx4w5u1drmu8jxhd_0jblthbz_hhr6-k2ek4hq48uljouijhn1bet4azmj0&dispatch=y4q4w3v3r3n3s2e373f3257403b474m3q3n4j3c5x4x3u3n2s3c304e2,1
us.battle.net.login.en.ec-login.com/login/en/login.html?app=wam&amp;ref=www.worldofwarcraft.com/account/&amp;eor=0&amp;app=bam,1
gscrentals.com/Quebec/Verdun/,0
kayak.com/hotels,0
dartmouth.edu/~milton/reading_room/areopagitica/notes.shtml,0
ca.china-embassy.org/eng/,0
denizlideevdenevenakliyat.com/admin/session/file_doc.php,1
revistautil.com/components/com_media/santander2/,1
alibaba.com/showroom/kinglong-bus-parts.html,0
eliteloungegroup.com.au/baba/12kGyr/verification.php,1
mbenv.net/cgi-bin-webscr-cmd-flow-SESSION-9qyT422JlA-7LfKQxmWk0xu5XEz1NexpdMUuKmPF8kOC7HbaKDpejRIbNiK/webscr_fichiers/,1
www.icmgworld.com/corp/k2/k2.overview.asp,0
clicks.robertgenn.com/renaissance.php,0
topsportsworldlive.blogspot.com/,0
at10a.net:8048/bins/mirai.ppc,1
espn.go.com/mlb/draft/history/_/team/kan,0
aanccmlaakbnocal.org /,1
www.cs.cmu.edu/~javabayes/Home/,0
195.64.154.14/main.php,1
usamilitarymedals.com/legion-merit-medal-p-34.html,0
nandisergonomia.com.br/Frost/GoogleDrivedocs/index.php,1
matteson.limousineserviceillinois.com/,0
www.voting-yahoo.com/vote290a.html?pid=99,1
'ladygold.info/Remax/Secure Login.html',1
charlotteharmonychurch.com/Bishop/nD/,1
www.ams123.com/idcard.htm,0
ytchan.com.hk/,0
scienceinstruction.org/BUMNV/index.php,1
zoominfo.com/people/Roblee_Wayne_257601765.aspx,0
www.fujitsu.com/services/computing/server/mainframe/,0
newama.bounceme.net/en/login.php?country.x=PL-Poland&amp;lang.x=en,1
letsee.courtindental.com/d3afb22aae5579b14cf70385e0b21440/,1
youtube.com/watch?v=RTVfk0z62CI,0
newswise.com/articles/golfer-tom-watsons-orthopaedic-surgeon-available-for-comment,0
imdb.com/name/nm1448574/,0
eastcoastcountdown.com/,0
pastehtml.com/view/b9xaugqjm.html,1
martyn.hints.me/keybase/post.php,1
hjartholm.no/blog/wp-includes/js/bookmark/ii.php?fid=4,1
jodyandfred.com/.svn/wp.html,1
writerworks.biz/,1
restrictivederegulate.top/,1
peoplefinders.com/seattle,0
ruggalleria.com/login.php,0
clues.yahoo.com/analysis,0
home.comcast.net/~darjon2/encrypconfirmt4566789ijhvbnliosdvvbnukolk.html,1
atdf.de/wp-includes/js/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f84f1036d8f209d3d19ebb6f4eeec8bd0e1e6eb7c3cb46b4e4a861f9fc1d38506a1e6eb7c3cb46b4e4a861f9fc1d38506a,1
babcibadan.org/~venemaho/s/,1
metrooverheaddoor.com/,0
80.240.135.75/Verify_now/,1
historycooperative.org/journals/ahr/109.3/igler.html,0
www.ohiobusinesscollege.edu/CDL.asp,0
texascougar.com/admin/aol.html?utm_source=tr.im&amp;utm_medium=no_referer&amp;utm_campaign=tr.im/19EXs&amp;utm_content=direct_input,1
freepages.genealogy.rootsweb.ancestry.com/%7Eyorick/pafg131.htm,0
blog.washingtonpost.com/securityfix/2007/01/internet_explorer_unsafe_for_2.html,0
jackkk.com/2kj1h43.php,1
www.twanvandewiel.nl/library/USAA/ntasa/445261e0a0a0fc70256d194636a05138/polc.html,1
foodmoiet514.com/wp-content/newpage/form.php?.randinboxlight=formanovus.com,1
prairieprogressive.com/2010/03/02/book-review-gods-brain-by-lionel-tiger-and-michael-mcguire/,0
special.khou.com/jeopardy/,0
paypal-improvement.net.tf/,1
smarturl.it/Adobe-Account-Updte,1
en.wikipedia.org/wiki/Lousy_Games,0
wmr.ueuo.com/advertisers/TEMP/dbaza.php?id=,1
konceptfilms.com/,0
gibbonsfuneralhome.com/obituaries.htm,0
ns2ns1.tk/test/load.php?f=1&e=2,1
uk.linkedin.com/pub/james-jeffries/1b/83a/a89,0
46.151.130.90/sats011.doc,1
raynanleannewedding.net/hello2/akok/0126b7b5b606e134547830340766af4d/,1
xq.exxedu.cn/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;amp;app=com-d3,1
theglobeandmail.com/news/national/how-a-fist-of-wind-pushed-the-concordia-down/article1477714/,0
soccernet.espn.go.com/player/_/id/109312/nils-petersen,0
brightbakery.com/,0
warcriminalswatch.org/index.php/the-culpable/36-the-culprits/69-jay-bybee,0
infocoard.50webs.com/jkYTFhb7,1
stephaniesilvers.com/wp-content/altr/step1.php?National-Australia-Bank563615Account-Verification-Process1086,1
en.wikipedia.org/wiki/Municipal_Auditorium,0
evri.com/person/wyn-belotte-0x6fe56,0
tribalfootball.com/articles/2012-mls-superdraft-be-held-january-2003841,0
www.blog-gumtree.com/secure_transactions.htm,1
accounts.google.com/ServiceLogin?service=wise&passive=1209600&continue=https%3A%2F%2Fdocs.google.com%2Fdocument%2Fd%2F1zHzcmB6-u7lvH9Rx_wya4M10CN6ZzS5FK8rq0R_dlwM%2Fpub&followup=https%3A%2F%2Fdocs.google.com%2Fdocument%2Fd%2F1zHzcmB6-u7lvH9Rx_wya4M10CN6ZzS5FK8rq0R_dlwM%2Fpub&ltmpl=docs,1
deaththeproudbrother.blogspot.com/,0
arlingtoncemetery.net/majordan.htm,0
foxnews.com/topics/soccer/los-angeles-galaxy.htm,0
123people.com/c/karen+shinnick,0
clara-admin.com/language/pdf_fonts/dropbox/index.php,1
mxp1074.com,1
paiapark.com/hut/,1
www.nyctourist.com/subway_page1.htm,0
www.eltoncorp.rs/images/reference/J*K*/_/pe/paypal.php,1
myspace.com/platinumwrestlingworld,0
grahainterieur.com/fmsk/gold/silver/00befb740d9587d910f8b103d5066866/,1
spoke.com/info/p91aFlm/DouglasWeisbart,0
www.wired.com/politics/law/news/2001/12/49031,0
wearsthetrousers.com/2011/10/new-video-young-galaxy-phantoms/,0
promocoesredevisa.site88.net/,1
saphaya.com/wp-includes/Text/w/login/,1
elsaelsa.com/astrology/2011/07/04/astrology-today-july-5-2011-deep-thinkers-benefit/,0
vancouver.ca/,0
prefixmag.com/media/braids/native-speaker-born-gold-remix-prefix-premiere/57468/,0
paypal-com-ca-ca-cgi-bin-webscr-cmd-home-locale-xen-us-cdisp.reganheating.com/,1
becolourful.nl/en/index.htm,0
yjtuan001.com/img/index.htm?http://us.battle.net/login/en/?ref=http://ujtpscuus.battle.net/d3/en/index&amp;app=com-d3,1
81.4.127.29/,1
imdb.com/name/nm2928756/bio,0
ranker.com/list/erotica-movies-and-films/reference,0
movies.about.com/od/movienews/a/kids-all-right-news.htm,0
www.pastebin.com/HjAYgu10,1
www.taezny.ru/components/com_user/views/login/www.nets.eu/dk-da/Pages/default.aspx/8f40bc361f795c3394b5af759f46a6ff/info.htm,1
veganvet.net/2014/06/,1
mayrand.org/HTML/names13.html,0
hr.unlv.edu/,0
plixid.com/2011/08/18/totimoshi-avenger-2011-mp3/,0
rjblawfirm.com/business/index.php,1
cetis43.mx/Modpro/alibaba/index.php?email=abuse@rsbdubai.gov.ae,1
shinertx.com/newschool/sg070816.htm,0
swlqkwbfo.work/upload/_dispatch.php,1
nationalsecuritytech.com/administrator/includes/p1/,1
samafoods.com/MN1aoUPslH/1GRqUgfF3yp.php,1
en-gb.facebook.com/johnedmundparry,0
youtube.com/watch?v=5w7sPJcLfaA,0
mlb.mlb.com/news/article.jsp?ymd=20110702&content_id=21332516&c_id,0
scribd.com/doc/62487364/Windows-Phone-7-Programming-for-Android-and-iOS-Developers,0
capcomcast.org/wp-content/plugins/shortcodes-ultimate/inc/examples/login/m.i.php?rand=13inboxlightaspxn.1774256418,1
www.startup24.org/nuevo/pichincha/web/,1
weblo.com/property/Other/Nuns_Island_Tennis_Club-Club_de_Tennis_Ile_des_Soeurs/449216/,0
www.myhomemusic.com/,1
www.lalena.com/ai/ant/,0
paypal.com.update-account-information-webscrcmdloginnav-0.04fs6sd569sdv13s25ef4d4ew7c52a65dg5rd6a5a5seg9rr3sg9gh5hbng3hbf.uwt.co.za/,1
www.postinos.net/layer.php,1
treasurer.ca.gov/bio.asp,0
marshmallovw.com/,1
kattenlaw.com/publications/detail.aspx?pub=97,0
jcookmedia.com/aboutus.html,0
qvwu4f.lecopabohyxppw.net/jbub6zseew\nwww.lavoro24.it/roma/controller_industriale-49506.html?utm_source=jooble&utm_medium=cpc&utm_campaign=jooble,1
habsworld.net/cp_calendar/docs/under/cgi-bin/confirm/paypaI/revieord9783649/skype/ipoi/login.htm,1
deportesprd.com//ambankgroup/en/ebanking/amonline/Pages/index.htm,1
bossupentertainment.com/artists/luba,0
apartmentratings.com/rate/MO-Kansas-City-Cold-Storage-Lofts-706988.html,0
upload.adacloud.com/paypal.com.us.cgi-bin.webscr.login.conf.submit.submit.dispatch/,1
elserviciodelvino.mx/tiendaserviciodelvino/paypal1/d69b402fc26c542a4e4c6ae8f65f22b5/wbsccr.php?cmd=_Processing&amp;dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af43651ba2a4aef32f24597a473991f0411cda1ba2a4aef32f24597a473991f0411cda,1
renovationkingdom.com.au/file/review/review/index.html,1
kalsey.com/2003/11/comment_spam_manifesto/,0
astagency.com/css/byadaw/gtbaa/53843a3838439384d84d85353844d853535353843ae3ae091d0d3faee8d938/hthava.htm?989349a281cd7994019e117fa268c085989349a281cd7994019e117fa268c085,1
freepages.genealogy.rootsweb.ancestry.com/~evansandobertein/evans/evans_descendants.htm,0
ganeshpolymers.com/contact/,1
mylife.com/diafinley,0
scotsman.com/news/graduations_robert_gordon_university_1_1149596,0
en.goldenmap.com/2009_Nedbank_Cup,0
g5il4ut02o.pikirypydppw.com/li8y5n7efi\nvellejaresearch.com/b/728x90.jpg?ref=coolin,1
en.wikipedia.org/wiki/WLQP,0
yasuj.iastjd.ac.ir/logs/paypal.it-it.ebay.cgi-bin-webscr-cmd-login-servizi12/3.html,1
nytimes.com/2008/11/11/us/politics/10web-jones.html,0
wischral.com.br/document/wr/cd/,1
ams1.ib.adnxs.com/if?enc=MzMzMzMzwz-xne-nxku_P57vp8ZLN-0_sZ3vp8ZLvz8zMzMzMzPDP_2oRlZSyEdZObPDe_ZjLC9rBGhTAAAAAFvsJwBoCAAA2AcAAAIAAAClEuUAlY4FAAAAAQBVU0QAVVNEANgCWgCUdQAAb2cAAgUAAQIAAIwA_yZojAAAAAA.&cnd=%21rSLfgQjq_ekBEKWllAcYACCVnRYwADgAQABI2A9Q29ifAVgAYNEDaABwAHgAgAEAiAEAkAEBmAEBoAEBqAEDsAEAuQEzMzMzMzPDP8EBMzMzMzMzwz_JAQ5mrHGgzP8_2QEAAAAAAADwP-ABAPUBmpmZPg..&ccd=%21TwYsQAjq_ekBEKWllAcYlZ0WIAA.&udj=uf%28%27a%27%2C+276362%2C+1399325803%29%3Buf%28%27c%27%2C+3833578%2C+1399325803%29%3Buf%28%27r%27%2C+15012517%2C+1399325803%29%3B&vpid=1058&apid=209734&referrer=http%3A%2F%2Foptimized-by.rubiconproject.com%2Fa%2F9852%2F26428%2F104466-2.html%3F%26cb%3D0.9831272145276761%26tk_st%3D1%26rf%3Dhttp%253A%2F%2Fwww.telegraaf.nl%2F%26rp_s%3Dc%26p_pos%3Datf%26p_screen_res%3D1280x1024&media_subtypes=1&ct=0&dlo=1,1
adm.ilmugendam.com/wr/cd/,1
ebooksread.com/authors-eng/american-college-of-genealogy/the-genealogical-and-encyclopedic-history-of-the-wheeler-family-in-america-rem/page-136-the-genealogical-and-encyclopedic-history-of-the-wheeler-family-in-america-rem.shtml,0
picasaweb.google.com/pestar,0
worldwidestudios.net/london,0
dazzletechnologies.com/images/worldwide/paypalworldwide.INC/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal,1
